,Location,Village
13391,MAHARASHTRA,DHANDARWADI
13392,MAHARASHTRA,DANDARWADI
13393,MAHARASHTRA,DAHIFAL
13394,MAHARASHTRA,DAHIFAL
13395,MAHARASHTRA,GARKHED
13396,MAHARASHTRA,DHANDARWADI
13397,MAHARASHTRA,DAHIFAL
13398,MAHARASHTRA,GARKHED
13399,MAHARASHTRA,GARKHED
13400,MAHARASHTRA,GOTRA
13401,MAHARASHTRA,GARKHED
13402,MAHARASHTRA,DEULGAON WAYASA
13403,MAHARASHTRA,GOTRA
13404,MAHARASHTRA,DHANDARWADI
13405,MAHARASHTRA,VARDADI
13406,MAHARASHTRA,VARDADI
13407,MAHARASHTRA,VARDADI
13408,MAHARASHTRA,VARDADI
13409,MAHARASHTRA,DEULGAON WAYASA
13410,MAHARASHTRA,DUSARBID
13411,MAHARASHTRA,GOTRA
13412,MAHARASHTRA,GARKHED
13413,MAHARASHTRA,GARKHED
13414,MAHARASHTRA,DUSARBID
13415,MAHARASHTRA,GOTRA
13416,MAHARASHTRA,DEULGAON WAYASA
13417,MAHARASHTRA,LIMKHED
13418,MAHARASHTRA,GOTRA
13419,MAHARASHTRA,LIMKHED
13420,MAHARASHTRA,TADEGAON
13421,MAHARASHTRA,VARDADI
13422,MAHARASHTRA,SASKHEDA
13423,MAHARASHTRA,LIMKHED
13424,MAHARASHTRA,LONAR
13425,MAHARASHTRA,DEULGAON WAYASA
13426,MAHARASHTRA,KESHAV SHIVNI
13427,MAHARASHTRA,KESHAV SHIVNI
13428,MAHARASHTRA,DUSARBID
13429,MAHARASHTRA,DUSARBID
13430,MAHARASHTRA,KESHAV SHIVNI
13431,MAHARASHTRA,KESHAV SHIVNI
13432,MAHARASHTRA,DUSARBID
13433,MAHARASHTRA,KESHAV SHIVNI
13434,MAHARASHTRA,DUSARBID
13435,MAHARASHTRA,KESHAV SHIVNI
13436,MAHARASHTRA,GAYKHED
13437,MAHARASHTRA,DEULGAON WAYASA
13438,MAHARASHTRA,TADEGAON
13439,MAHARASHTRA,KESHAV SHIVNI
13440,MAHARASHTRA,KESHAV SHIVNI
13441,MAHARASHTRA,KESHAV SHIVNI
13442,MAHARASHTRA,VARDADI
13443,MAHARASHTRA,KESHAV SHIVNI
13444,MAHARASHTRA,KESHAV SHIVNI
13445,MAHARASHTRA,DUSARBID
13446,MAHARASHTRA,KESHAV SHIVNI
13447,MAHARASHTRA,VARDADI
13448,MAHARASHTRA,DUSARBID
13449,MAHARASHTRA,DAHIFAL
13450,MAHARASHTRA,DAHIFAL
13451,MAHARASHTRA,KESHAV SHIVNI
13452,MAHARASHTRA,KESHAV SHIVNI
13453,MAHARASHTRA,CHORD
13454,MAHARASHTRA,DUSARBID
13455,MAHARASHTRA,MALEGAON
13456,MAHARASHTRA,KESHAV SHIVNI
13457,MAHARASHTRA,DUSARBID
13458,MAHARASHTRA,KESHAV SHIVNI
13459,MAHARASHTRA,MASLGA
13460,MAHARASHTRA,NANDANVAN
13461,MAHARASHTRA,NANDANVAN
13462,MAHARASHTRA,CHINCHOLI
13463,MAHARASHTRA,CHINCHOLI
13464,MAHARASHTRA,CHINCHOLI
13465,MAHARASHTRA,KEDARWADI
13466,MAHARASHTRA,MANDANI
13467,MAHARASHTRA,SAWANGI VIR
13468,MAHARASHTRA,MASLGA
13469,MAHARASHTRA,RATOLI
13470,MAHARASHTRA,SAWANGI VIR
13471,MAHARASHTRA,PALASGAON
13472,MAHARASHTRA,CHINCHOLI
13473,MAHARASHTRA,CHINCHOLI
13474,MAHARASHTRA,CHINCHOLI
13475,MAHARASHTRA,CHINCHOLI
13476,MAHARASHTRA,PALASGAON
13477,MAHARASHTRA,PALASGAON
13478,MAHARASHTRA,PALASGAON
13479,MAHARASHTRA,PALASGAON
13480,MAHARASHTRA,ALUWADGAON
13481,MAHARASHTRA,ALUWADGAON
13482,MAHARASHTRA,CHINCHOLI
13483,MAHARASHTRA,MANDANI
13484,MAHARASHTRA,KALAMBAR
13485,MAHARASHTRA,MANGAL SAWNGI
13486,MAHARASHTRA,ALUWADGAON
13487,MAHARASHTRA,ANTARGAON
13488,MAHARASHTRA,KEDAR WADGAON
13489,MAHARASHTRA,KEDAR WADGAON
13490,MAHARASHTRA,RAHATI
13491,MAHARASHTRA,RAHATI
13492,MAHARASHTRA,RATOLI
13493,MAHARASHTRA,DHORKHEDA
13494,MAHARASHTRA,DHORKHEDA
13495,MAHARASHTRA,DHORKHEDA
13496,MAHARASHTRA,DHORKHEDA
13497,MAHARASHTRA,SUKALI
13498,MAHARASHTRA,BABULKHED
13499,MAHARASHTRA,BAIKHEDA
13500,MAHARASHTRA,MOTHEGAON
13501,MAHARASHTRA,GAWANDHALA
13502,MAHARASHTRA,SUKALI
13503,MAHARASHTRA,SUKALI
13504,MAHARASHTRA,SUKALI
13505,MAHARASHTRA,SUKALI
13506,MAHARASHTRA,SUKALI
13507,MAHARASHTRA,SUKALI
13508,MAHARASHTRA,SUKALI
13509,MAHARASHTRA,LEHANI
13510,MAHARASHTRA,GAWANDHALA
13511,MAHARASHTRA,SUKALI
13512,MAHARASHTRA,GAWANDHALA
13513,MAHARASHTRA,GAWANDHALA
13514,MAHARASHTRA,GAWANDHALA
13515,MAHARASHTRA,GAWANDHALA
13516,MAHARASHTRA,KARLI
13517,MAHARASHTRA,HIRDAV
13518,MAHARASHTRA,ANJANI BK
13519,MAHARASHTRA,ANJANI BK
13520,MAHARASHTRA,BAIKHEDA
13521,MAHARASHTRA,CHAIGAON
13522,MAHARASHTRA,LINGA PEN
13523,MAHARASHTRA,BABULKHED
13524,MAHARASHTRA,BABULKHED
13525,MAHARASHTRA,GANPUR
13526,MAHARASHTRA,GANPUR
13527,MAHARASHTRA,BABULKHED
13528,MAHARASHTRA,ANJANI BK
13529,MAHARASHTRA,MEHKAR
13530,MAHARASHTRA,BAIKHEDA
13531,MAHARASHTRA,GANPUR
13532,MAHARASHTRA,GAWANDHALA
13533,MAHARASHTRA,GAWANDHALA
13534,MAHARASHTRA,BABULKHED
13535,MAHARASHTRA,BABULKHED
13536,MAHARASHTRA,SUKALI
13537,MAHARASHTRA,SUKALI
13538,MAHARASHTRA,BABULKHED
13539,MAHARASHTRA,BABULKHED
13540,MAHARASHTRA,BABULKHED
13541,MAHARASHTRA,KARLI
13542,MAHARASHTRA,KARLI
13543,MAHARASHTRA,GAWANDHALA
13544,MAHARASHTRA,BABULKHED
13545,MAHARASHTRA,CHAIGAON
13546,MAHARASHTRA,CHAIGAON
13547,MAHARASHTRA,GANPUR
13548,MAHARASHTRA,LINGA PEN
13549,MAHARASHTRA,SUKALI
13550,MAHARASHTRA,MEHKAR
13551,MAHARASHTRA,ANJANI BK
13552,MAHARASHTRA,GAWANDHALA
13553,MAHARASHTRA,KARLI
13554,MAHARASHTRA,KARLI
13555,MAHARASHTRA,GAWANDHALA
13556,MAHARASHTRA,GANPUR
13557,MAHARASHTRA,CHAIGAON
13558,MAHARASHTRA,CHAIGAON
13559,MAHARASHTRA,GANPUR
13560,MAHARASHTRA,HIRDAV
13561,MAHARASHTRA,GAWANDHALA
13562,MAHARASHTRA,GAWANDHALA
13563,MAHARASHTRA,GAWANDHALA
13564,MAHARASHTRA,YAVATMAL
13565,MAHARASHTRA,SINGAON
13566,MAHARASHTRA,PIR KALYAN
13567,MAHARASHTRA,MAHORA
13568,MAHARASHTRA,PIR KALYAN
13569,MAHARASHTRA,PIR KALYAN
13570,MAHARASHTRA,WADGAON
13571,MAHARASHTRA,MAHORA
13572,MAHARASHTRA,SHINDI KALEGAON
13573,MAHARASHTRA,PIR KALYAN
13574,MAHARASHTRA,PIR KALYAN
13575,MAHARASHTRA,DAHA
13576,MAHARASHTRA,SAVARGAV
13577,MAHARASHTRA,SHINDI KALEGAON
13578,MAHARASHTRA,GOLEGAON
13579,MAHARASHTRA,ANCHARVADI
13580,MAHARASHTRA,AMBHORA
13581,MAHARASHTRA,PIR KALYAN
13582,MAHARASHTRA,PIR KALYAN
13583,MAHARASHTRA,AMBHORA
13584,MAHARASHTRA,MAHORA
13585,MAHARASHTRA,MAHORA
13586,MAHARASHTRA,ANCHARVADI
13587,MAHARASHTRA,REVGAON
13588,MAHARASHTRA,GARKHED
13589,MAHARASHTRA,GARKHED
13590,MAHARASHTRA,DEULGAON RAJA
13591,MAHARASHTRA,MAHORA
13592,MAHARASHTRA,DEVGAON
13593,MAHARASHTRA,SINGAON
13594,MAHARASHTRA,SOMNATH JALGAON
13595,MAHARASHTRA,BHAROSA
13596,MAHARASHTRA,SOMNATH JALGAON
13597,MAHARASHTRA,BHAROSA
13598,MAHARASHTRA,SUKALI
13599,MAHARASHTRA,BHAROSA
13600,MAHARASHTRA,PIR KALYAN
13601,MAHARASHTRA,SHINDI KALEGAON
13602,MAHARASHTRA,SINGAON
13603,MAHARASHTRA,BHAROSA
13604,MAHARASHTRA,PATODA
13605,MAHARASHTRA,PATODA
13606,MAHARASHTRA,ANCHARVADI
13607,MAHARASHTRA,ANCHARVADI
13608,MAHARASHTRA,PATODA
13609,MAHARASHTRA,SAVARGAV
13610,MAHARASHTRA,AMBHORA
13611,MAHARASHTRA,REVGAON
13612,MAHARASHTRA,AMBHORA
13613,MAHARASHTRA,SHINDI KALEGAON
13614,MAHARASHTRA,SHINDI KALEGAON
13615,MAHARASHTRA,DAHEGAON
13616,MAHARASHTRA,SINGAON
13617,MAHARASHTRA,SHINDI KALEGAON
13618,MAHARASHTRA,PIR KALYAN
13619,MAHARASHTRA,PIR KALYAN
13620,MAHARASHTRA,AMBHORA
13621,MAHARASHTRA,JAVLKHEDA
13622,MAHARASHTRA,DEVGAON
13623,MAHARASHTRA,PATODA
13624,MAHARASHTRA,KONAD
13625,MAHARASHTRA,KONAD
13626,MAHARASHTRA,SAVARGAV
13627,MAHARASHTRA,KONAD
13628,MAHARASHTRA,VARDADI
13629,MAHARASHTRA,MAHORA
13630,MAHARASHTRA,PIR KALYAN
13631,MAHARASHTRA,KONAD
13632,MAHARASHTRA,KONAD
13633,MAHARASHTRA,ARDA TOLAJI
13634,MAHARASHTRA,ARDA TOLAJI
13635,MAHARASHTRA,PIR KALYAN
13636,MAHARASHTRA,PIR KALYAN
13637,MAHARASHTRA,REVGAON
13638,MAHARASHTRA,REVGAON
13639,MAHARASHTRA,REVGAON
13640,MAHARASHTRA,MAHORA
13641,MAHARASHTRA,MAHORA
13642,MAHARASHTRA,AMBHORA
13643,MAHARASHTRA,AMBHORA
13644,MAHARASHTRA,AMBHORA
13645,MAHARASHTRA,AMBHORA
13646,MAHARASHTRA,AMBHORA
13647,MAHARASHTRA,AMBHORA
13648,MAHARASHTRA,DAHA
13649,MAHARASHTRA,DEVGAON
13650,MAHARASHTRA,DEVGAON
13651,MAHARASHTRA,JAVLKHEDA
13652,MAHARASHTRA,JAVLKHEDA
13653,MAHARASHTRA,VARDADI
13654,MAHARASHTRA,SINDKHED RAJA
13655,MAHARASHTRA,SINDKHED RAJA
13656,MAHARASHTRA,RAJEGAON
13657,MAHARASHTRA,RAJEGAON
13658,MAHARASHTRA,RAJEGAON
13659,MAHARASHTRA,GARKHED
13660,MAHARASHTRA,SOMNATH JALGAON
13661,MAHARASHTRA,SHINDI KALEGAON
13662,MAHARASHTRA,SHINDI KALEGAON
13663,MAHARASHTRA,REVGAON
13664,MAHARASHTRA,PIR KALYAN
13665,MAHARASHTRA,PIR KALYAN
13666,MAHARASHTRA,PIR KALYAN
13667,MAHARASHTRA,ARDA TOLAJI
13668,MAHARASHTRA,ARDA TOLAJI
13669,MAHARASHTRA,ARDA TOLAJI
13670,MAHARASHTRA,ARDA TOLAJI
13671,MAHARASHTRA,ARDA TOLAJI
13672,MAHARASHTRA,ARDA TOLAJI
13673,MAHARASHTRA,ARDA TOLAJI
13674,MAHARASHTRA,ARDA TOLAJI
13675,MAHARASHTRA,ARDA TOLAJI
13676,MAHARASHTRA,REVGAON
13677,MAHARASHTRA,REVGAON
13678,MAHARASHTRA,SOMNATH
13679,MAHARASHTRA,DEVGAON
13680,MAHARASHTRA,DEVGAON
13681,MAHARASHTRA,DEVGAON
13682,MAHARASHTRA,DEVGAON
13683,MAHARASHTRA,DEVGAON
13684,MAHARASHTRA,DAHA
13685,MAHARASHTRA,DAHA
13686,MAHARASHTRA,DAHA
13687,MAHARASHTRA,PIR KALYAN
13688,MAHARASHTRA,PIR KALYAN
13689,MAHARASHTRA,PIR KALYAN
13690,MAHARASHTRA,PIR KALYAN
13691,MAHARASHTRA,PIR KALYAN
13692,MAHARASHTRA,PIR KALYAN
13693,MAHARASHTRA,PIR KALYAN
13694,MAHARASHTRA,PIR KALYAN
13695,MAHARASHTRA,MEHKAR
13696,MAHARASHTRA,MEHKAR
13697,MAHARASHTRA,BORAKHEDI
13698,MAHARASHTRA,KANDHAR
13699,MAHARASHTRA,KAKANDI
13700,MAHARASHTRA,DAHIKALAMBA
13701,MAHARASHTRA,DAHIKALAMBA
13702,MAHARASHTRA,KARALA
13703,MAHARASHTRA,MANGAL SAWNGI
13704,MAHARASHTRA,HIPPARGA
13705,MAHARASHTRA,HIPPARGA
13706,MAHARASHTRA,HIPPARGA
13707,MAHARASHTRA,HIPPARGA
13708,MAHARASHTRA,JAKAPUR
13709,MAHARASHTRA,JAKAPUR
13710,MAHARASHTRA,JAKAPUR
13711,MAHARASHTRA,SANGUCHIWADI
13712,MAHARASHTRA,CHIVALI
13713,MAHARASHTRA,SUGAON
13714,MAHARASHTRA,SUGAON
13715,MAHARASHTRA,SUGAON
13716,MAHARASHTRA,KAKANDI
13717,MAHARASHTRA,KAKANDI
13718,MAHARASHTRA,SUGAON
13719,MAHARASHTRA,SANGUCHIWADI
13720,MAHARASHTRA,KIWALA
13721,MAHARASHTRA,SOMTHANA
13722,MAHARASHTRA,SOMTHANA
13723,MAHARASHTRA,DHANAJ
13724,MAHARASHTRA,DHANAJ
13725,MAHARASHTRA,KAKANDI
13726,MAHARASHTRA,DHANAJ
13727,MAHARASHTRA,KIWALA
13728,MAHARASHTRA,KARALA
13729,MAHARASHTRA,SUGAON
13730,MAHARASHTRA,SUGAON
13731,MAHARASHTRA,SANGUCHIWADI
13732,MAHARASHTRA,SANGUCHIWADI
13733,MAHARASHTRA,SANGUCHIWADI
13734,MAHARASHTRA,HIPPARGA
13735,MAHARASHTRA,SANGUCHIWADI
13736,MAHARASHTRA,GANGANBID
13737,MAHARASHTRA,SANGUCHIWADI
13738,MAHARASHTRA,JAKAPUR
13739,MAHARASHTRA,JAKAPUR
13740,MAHARASHTRA,JAKAPUR
13741,MAHARASHTRA,JAKAPUR
13742,MAHARASHTRA,JAKAPUR
13743,MAHARASHTRA,SANGUCHIWADI
13744,MAHARASHTRA,SANGUCHIWADI
13745,MAHARASHTRA,SANGUCHIWADI
13746,MAHARASHTRA,SANGUCHIWADI
13747,MAHARASHTRA,SANGUCHIWADI
13748,MAHARASHTRA,SANGUCHIWADI
13749,MAHARASHTRA,KANDHAR
13750,MAHARASHTRA,HADOLI
13751,MAHARASHTRA,HADOLI
13752,MAHARASHTRA,HADOLI
13753,MAHARASHTRA,TAKALGAON
13754,MAHARASHTRA,HADOLI
13755,MAHARASHTRA,TEMBHURNI
13756,MAHARASHTRA,KAKANDI
13757,MAHARASHTRA,TEMBHURNI
13758,MAHARASHTRA,TEMBHURNI
13759,MAHARASHTRA,TEMBHURNI
13760,MAHARASHTRA,TEMBHURNI
13761,MAHARASHTRA,TEMBHURNI
13762,MAHARASHTRA,ADGAON
13763,MAHARASHTRA,UMARA
13764,MAHARASHTRA,HADOLI
13765,MAHARASHTRA,HADOLI
13766,MAHARASHTRA,KANDHAR
13767,MAHARASHTRA,BENAL
13768,MAHARASHTRA,HADOLI
13769,MAHARASHTRA,KANDALA
13770,MAHARASHTRA,KANDALA
13771,MAHARASHTRA,TEMBHURNI
13772,MAHARASHTRA,KANDALA
13773,MAHARASHTRA,TEMBHURNI
13774,MAHARASHTRA,KANDALA
13775,MAHARASHTRA,KANDALA
13776,MAHARASHTRA,KANDALA
13777,MAHARASHTRA,KANDALA
13778,MAHARASHTRA,KANDALA
13779,MAHARASHTRA,GOLEGAON
13780,MAHARASHTRA,KUPATI
13781,MAHARASHTRA,KUPATI
13782,MAHARASHTRA,TEMBHURNI
13783,MAHARASHTRA,HATOLA
13784,MAHARASHTRA,TEMBHURNI
13785,MAHARASHTRA,REVGAON
13786,MAHARASHTRA,REVGAON
13787,MAHARASHTRA,SHINDI KALEGAON
13788,MAHARASHTRA,PIR KALYAN
13789,MAHARASHTRA,REVGAON
13790,MAHARASHTRA,PIR KALYAN
13791,MAHARASHTRA,PIR KALYAN
13792,MAHARASHTRA,SHINDI KALEGAON
13793,MAHARASHTRA,REVGAON
13794,MAHARASHTRA,PIR KALYAN
13795,MAHARASHTRA,BORAKHEDI
13796,MAHARASHTRA,BORAKHEDI
13797,MAHARASHTRA,REVGAON
13798,MAHARASHTRA,REVGAON
13799,MAHARASHTRA,INDARKAR WADI
13800,MAHARASHTRA,REVGAON
13801,MAHARASHTRA,REVGAON
13802,MAHARASHTRA,REVGAON
13803,MAHARASHTRA,ASOLA
13804,MAHARASHTRA,ASOLA
13805,MAHARASHTRA,ANDHERA
13806,MAHARASHTRA,S RAJA
13807,MAHARASHTRA,NALVIHIRA
13808,MAHARASHTRA,KUMBHARI
13809,MAHARASHTRA,PAPAL
13810,MAHARASHTRA,KUMBHARI
13811,MAHARASHTRA,NALVIHIRA
13812,MAHARASHTRA,TEMBHURNI
13813,MAHARASHTRA,JAMBHORA
13814,MAHARASHTRA,KACHANHIRA
13815,MAHARASHTRA,PAPAL
13816,MAHARASHTRA,YEVATA
13817,MAHARASHTRA,DAWARGAON D
13818,MAHARASHTRA,SAWARGAON
13819,MAHARASHTRA,DAHEGAON
13820,MAHARASHTRA,NALVIHIRA
13821,MAHARASHTRA,DAHEGAON
13822,MAHARASHTRA,DAHEGAON
13823,MAHARASHTRA,SAWARGAON
13824,MAHARASHTRA,DAHEGAON
13825,MAHARASHTRA,NALVIHIRA
13826,MAHARASHTRA,GOIROLI B
13827,MAHARASHTRA,GOIROLI B
13828,MAHARASHTRA,GOLEGAON
13829,MAHARASHTRA,KACHANHIRA
13830,MAHARASHTRA,DAHEGAON
13831,MAHARASHTRA,JAMBHORA
13832,MAHARASHTRA,PAPAL
13833,MAHARASHTRA,PAPAL
13834,MAHARASHTRA,ANDHERA
13835,MAHARASHTRA,HIWARA KA
13836,MAHARASHTRA,NALVIHIRA
13837,MAHARASHTRA,ANDHERA
13838,MAHARASHTRA,KHANAPUR-1
13839,MAHARASHTRA,ANDHERA
13840,MAHARASHTRA,HIWARA KA
13841,MAHARASHTRA,PAPAL
13842,MAHARASHTRA,HIWARA KA
13843,MAHARASHTRA,PAPAL
13844,MAHARASHTRA,CHANGEFAL
13845,MAHARASHTRA,HIWARA KA
13846,MAHARASHTRA,NALVIHIRA
13847,MAHARASHTRA,DOLKHEDA
13848,MAHARASHTRA,DOLKHEDA
13849,MAHARASHTRA,DEAULGAON T
13850,MAHARASHTRA,HIWARA KA
13851,MAHARASHTRA,DOLKHEDA
13852,MAHARASHTRA,DOLKHEDA
13853,MAHARASHTRA,DOLKHEDA
13854,MAHARASHTRA,DOLKHEDA
13855,MAHARASHTRA,GOLEGAON
13856,MAHARASHTRA,GOLEGAON
13857,MAHARASHTRA,HIWARA KA
13858,MAHARASHTRA,DOLKHEDA
13859,MAHARASHTRA,GOLEGAON
13860,MAHARASHTRA,GONDEGAON
13861,MAHARASHTRA,JAVLKHEDA
13862,MAHARASHTRA,DOLKHEDA
13863,MAHARASHTRA,TEMBHURNI
13864,MAHARASHTRA,KHANAPUR-1
13865,MAHARASHTRA,PAPAL
13866,MAHARASHTRA,S RAJA
13867,MAHARASHTRA,MORI IKLI
13868,MAHARASHTRA,MANGNALI
13869,MAHARASHTRA,MANGNALI
13870,MAHARASHTRA,MALKAPUR PANGRA
13871,MAHARASHTRA,SONALA
13872,MAHARASHTRA,BHANKHEDA
13873,MAHARASHTRA,JAYPUR
13874,MAHARASHTRA,JAYPUR
13875,MAHARASHTRA,SONALA
13876,MAHARASHTRA,BHANKHEDA
13877,MAHARASHTRA,SONALA
13878,MAHARASHTRA,SONALA
13879,MAHARASHTRA,SONALA
13880,MAHARASHTRA,SONALA
13881,MAHARASHTRA,RAJURA
13882,MAHARASHTRA,RAJURA
13883,MAHARASHTRA,RAJURA
13884,MAHARASHTRA,GEVRAI BAJAR
13885,MAHARASHTRA,GEVRAI BAJAR
13886,MAHARASHTRA,GEVRAI BAJAR
13887,MAHARASHTRA,GEVRAI BAJAR
13888,MAHARASHTRA,GEVRAI BAJAR
13889,MAHARASHTRA,GEVRAI BAJAR
13890,MAHARASHTRA,MALDI
13891,MAHARASHTRA,SONALA
13892,MAHARASHTRA,SHIRSWADI
13893,MAHARASHTRA,MARDI
13894,MAHARASHTRA,MARDI
13895,MAHARASHTRA,SONALA
13896,MAHARASHTRA,SONALA
13897,MAHARASHTRA,SONALA
13898,MAHARASHTRA,SONALA
13899,MAHARASHTRA,SONALA
13900,MAHARASHTRA,RAJURA
13901,MAHARASHTRA,RAJURA
13902,MAHARASHTRA,KINHI RAJA
13903,MAHARASHTRA,KINHI RAJA
13904,MAHARASHTRA,KINHI RAJA
13905,KARIMNAGAR,PALCHRU
13906,KARIMNAGAR,PALCHRU
13907,KARIMNAGAR,PALCHRU
13908,KARIMNAGAR,PALCHRU
13909,KARIMNAGAR,PALCHRU
13910,KARIMNAGAR,PALCHRU
13911,KARIMNAGAR,PALCHRU
13912,KARIMNAGAR,PALCHRU
13913,KARIMNAGAR,PALCHRU
13914,KARIMNAGAR,PALCHRU
13915,KARIMNAGAR,PALCHRU
13916,KARIMNAGAR,PALCHRU
13917,KARIMNAGAR,PALCHRU
13918,KARIMNAGAR,PALCHRU
13919,KARIMNAGAR,PALCHRU
13920,KARIMNAGAR,PALCHRU
13921,KARIMNAGAR,PALCHRU
13922,KARIMNAGAR,PALCHRU
13923,KARIMNAGAR,PALCHRU
13924,KARIMNAGAR,PALCHRU
13925,KARIMNAGAR,PALCHRU
13926,KARIMNAGAR,PALCHRU
13927,KARIMNAGAR,PALCHRU
13928,KARIMNAGAR,PALCHRU
13929,KARIMNAGAR,PALCHRU
13930,KARIMNAGAR,PALCHRU
13931,KARIMNAGAR,PALCHRU
13932,KARIMNAGAR,PALCHRU
13933,KARIMNAGAR,PALCHRU
13934,KARIMNAGAR,PALCHRU
13935,KARIMNAGAR,PALCHRU
13936,KARIMNAGAR,PALCHRU
13937,KARIMNAGAR,PALCHRU
13938,KARIMNAGAR,PALCHRU
13939,KARIMNAGAR,PALCHRU
13940,KARIMNAGAR,PALCHRU
13941,KARIMNAGAR,PALCHRU
13942,KARIMNAGAR,PALCHRU
13943,KARIMNAGAR,PALCHRU
13944,KARIMNAGAR,PALCHRU
13945,KARIMNAGAR,PALCHRU
13946,KARIMNAGAR,PALCHRU
13947,KARIMNAGAR,PALCHRU
13948,KARIMNAGAR,PALCHRU
13949,KARIMNAGAR,PALCHRU
13950,KARIMNAGAR,PALCHRU
13951,KARIMNAGAR,PALCHRU
13952,KARIMNAGAR,PALCHRU
13953,KARIMNAGAR,PALCHRU
13954,KARIMNAGAR,PALCHRU
13955,KARIMNAGAR,PALCHRU
13956,KARIMNAGAR,PALCHRU
13957,KARIMNAGAR,PALCHRU
13958,KARIMNAGAR,PALCHRU
13959,KARIMNAGAR,PALCHRU
13960,KARIMNAGAR,PALCHRU
13961,KARIMNAGAR,PALCHRU
13962,KARIMNAGAR,PALCHRU
13963,KARIMNAGAR,PALCHRU
13964,KARIMNAGAR,PALCHRU
13965,KARIMNAGAR,PALCHRU
13966,KARIMNAGAR,PALCHRU
13967,KARIMNAGAR,PALCHRU
13968,KARIMNAGAR,PALCHRU
13969,KARIMNAGAR,PALCHRU
13970,KARIMNAGAR,PALCHRU
13971,KARIMNAGAR,PALCHRU
13972,KARIMNAGAR,PALCHRU
13973,KARIMNAGAR,PALCHRU
13974,KARIMNAGAR,PALCHRU
13975,KARIMNAGAR,PALCHRU
13976,KARIMNAGAR,PALCHRU
13977,KARIMNAGAR,PALCHRU
13978,KARIMNAGAR,PALCHRU
13979,KARIMNAGAR,PALCHRU
13980,KARIMNAGAR,BRAHMANAPALLI
13981,KARIMNAGAR,BRAHMANAPALLI
13982,KARIMNAGAR,BRAHMANAPALLI
13983,KARIMNAGAR,BRAHMANAPALLI
13984,KARIMNAGAR,BRAHMANAPALLI
13985,KARIMNAGAR,BRAHMANAPALLI
13986,KARIMNAGAR,BRAHMANAPALLI
13987,KARIMNAGAR,BRAHMANAPALLI
13988,KARIMNAGAR,BRAHMANAPALLI
13989,KARIMNAGAR,BRAHMANAPALLI
13990,KARIMNAGAR,BRAHMANAPALLI
13991,KARIMNAGAR,BRAHMANAPALLI
13992,KARIMNAGAR,BRAHMANAPALLI
13993,KARIMNAGAR,BRAHMANAPALLI
13994,KARIMNAGAR,BRAHMANAPALLI
13995,KARIMNAGAR,BRAHMANAPALLI
13996,KARIMNAGAR,BRAHMANAPALLI
13997,KARIMNAGAR,BRAHMANAPALLI
13998,KARIMNAGAR,BRAHMANAPALLI
13999,KARIMNAGAR,BRAHMANAPALLI
14000,KARIMNAGAR,BRAHMANAPALLI
14001,KARIMNAGAR,BRAHMANAPALLI
14002,KARIMNAGAR,BRAHMANAPALLI
14003,KARIMNAGAR,BRAHMANAPALLI
14004,KARIMNAGAR,BRAHMANAPALLI
14005,KARIMNAGAR,BRAHMANAPALLI
14006,KARIMNAGAR,BRAHMANAPALLI
14007,KARIMNAGAR,BRAHMANAPALLI
14008,KARIMNAGAR,BRAHMANAPALLI
14009,KARIMNAGAR,BRAHMANAPALLI
14010,KARIMNAGAR,BRAHMANAPALLI
14011,KARIMNAGAR,BRAHMANAPALLI
14012,KARIMNAGAR,BRAHMANAPALLI
14013,KARIMNAGAR,BRAHMANAPALLI
14014,KARIMNAGAR,BRAHMANAPALLI
14015,KARIMNAGAR,BRAHMANAPALLI
14016,KARIMNAGAR,LINGAPUR
14017,KARIMNAGAR,LINGAPUR
14018,KARIMNAGAR,LINGAPUR
14019,KARIMNAGAR,LINGAPUR
14020,KARIMNAGAR,LINGAPUR
14021,KARIMNAGAR,LINGAPUR
14022,KARIMNAGAR,LINGAPUR
14023,KARIMNAGAR,LINGAPUR
14024,KARIMNAGAR,LINGAPUR
14025,KARIMNAGAR,LINGAPUR
14026,KARIMNAGAR,LINGAPUR
14027,KARIMNAGAR,LINGAPUR
14028,KARIMNAGAR,LINGAPUR
14029,KARIMNAGAR,LINGAPUR
14030,KARIMNAGAR,LINGAPUR
14031,KARIMNAGAR,LINGAPUR
14032,KARIMNAGAR,LINGAPUR
14033,KARIMNAGAR,KANDUGULA
14034,KARIMNAGAR,KANDUGULA
14035,KARIMNAGAR,KANDUGULA
14036,KARIMNAGAR,KANDUGULA
14037,KARIMNAGAR,KATRAPALLY
14038,KARIMNAGAR,KATRAPALLY
14039,KARIMNAGAR,KATRAPALLY
14040,KARIMNAGAR,KATRAPALLY
14041,KARIMNAGAR,KATRAPALLY
14042,KARIMNAGAR,KATRAPALLY
14043,KARIMNAGAR,KATRAPALLY
14044,KARIMNAGAR,KATRAPALLY
14045,KARIMNAGAR,KATRAPALLY
14046,KARIMNAGAR,KATRAPALLY
14047,KARIMNAGAR,KATRAPALLY
14048,KARIMNAGAR,KATRAPALLY
14049,KARIMNAGAR,TUMMANAPALLI-I
14050,KARIMNAGAR,TUMMANAPALLI-I
14051,KARIMNAGAR,TUMMANAPALLI-I
14052,KARIMNAGAR,TUMMANAPALLI-I
14053,KARIMNAGAR,TUMMANAPALLI-I
14054,KARIMNAGAR,TUMMANAPALLI-I
